year,month,day,hour,minute,second,max_vert_acc,rms_vert_acc,vert_acc_p95,source_file,bottom_rms
2025.0,6.0,2.0,16.0,7.0,1.0,0.1399999999999999,0.052653471487656874,0.11000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216121_OY-GRM_02_06_25_09_16.csv,0.06664014624015388
2025.0,6.0,2.0,17.0,0.0,27.0,0.1499999999999999,0.0744087808438404,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216122_OY-GRO_02_06_25_01_17.csv,0.08138506872740668
2025.0,6.0,2.0,21.0,22.0,6.0,0.26,0.06715711071345942,0.1359999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216163_OY-GRP_02_06_25_24_21.csv,0.07007932013876216
2025.0,6.0,2.0,21.0,34.0,30.0,0.4099999999999999,0.08861228330280602,0.1739999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216164_OY-GRM_02_06_25_36_21.csv,0.09134793070696483
2025.0,6.0,2.0,22.0,26.0,13.0,0.31000000000000005,0.08082330980235473,0.15649999999999983,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216165_OY-GRO_02_06_25_28_22.csv,0.08246211251235322
2025.0,6.0,3.0,14.0,34.0,2.0,0.16999999999999993,0.05913087329805939,0.12399999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216175_OY-GRH_03_06_25_35_14.csv,0.08062257748298554
2025.0,6.0,3.0,14.0,45.0,16.0,0.3799999999999999,0.05781212138739027,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216182_OY-GRJ_03_06_25_47_14.csv,0.11691342951089921
2025.0,6.0,3.0,15.0,19.0,19.0,0.1399999999999999,0.047802970273217865,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216184_OY-GRM_03_06_25_21_15.csv,0.07219764539096828
2025.0,6.0,3.0,19.0,29.0,18.0,0.20999999999999996,0.04953801165307454,0.09,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216217_OY-GRM_03_06_25_31_19.csv,0.07282653159188418
2025.0,6.0,3.0,20.0,24.0,58.0,0.1299999999999999,0.05568525350240513,0.11,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216223_OY-GRJ_03_06_25_25_20.csv,0.0579655069847578
2025.0,6.0,3.0,15.0,41.0,13.0,0.25,0.07619027941729807,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216226_OY-GRO_03_06_25_43_15.csv,0.11288426437221952
2025.0,6.0,3.0,21.0,55.0,37.0,0.20999999999999996,0.047815528715311605,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216229_OY-GRM_03_06_25_56_21.csv,0.0823947139620552
2025.0,6.0,4.0,11.0,10.0,30.0,0.20999999999999996,0.06432653593818383,0.12849999999999986,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216232_OY-GRH_04_06_25_12_11.csv,0.07577055147343355
2025.0,6.0,4.0,13.0,8.0,34.0,0.28,0.051787712955050996,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216234_OY-GRJ_04_06_25_09_13.csv,0.10723805294763611
2025.0,6.0,4.0,15.0,54.0,30.0,0.28,0.08862926750697836,0.16999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216244_OY-GRJ_04_06_25_55_15.csv,0.07695925722567282
2025.0,6.0,4.0,17.0,22.0,8.0,0.30000000000000004,0.07433995272683844,0.14049999999999974,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216245_OY-GRP_04_06_25_24_17.csv,0.07295702346400429
2025.0,6.0,4.0,13.0,1.0,28.0,0.1499999999999999,0.06430364958222436,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216246_OY-GRO_04_06_25_03_13.csv,0.08299539321021167
2025.0,6.0,4.0,18.0,36.0,14.0,0.27,0.09126680464237603,0.17300000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216249_OY-GRM_04_06_25_38_18.csv,0.11316034269077986
2025.0,6.0,4.0,19.0,57.0,11.0,0.27,0.06933547005254534,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216250_OY-GRJ_04_06_25_59_19.csv,0.06863327411532603
2025.0,6.0,4.0,14.0,40.0,17.0,0.30000000000000004,0.08380601574983787,0.14799999999999974,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216252_OY-GRO_04_06_25_42_14.csv,0.11019213988442049
2025.0,6.0,4.0,21.0,8.0,1.0,0.21999999999999997,0.07912016177940995,0.16299999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216253_OY-GRM_04_06_25_10_21.csv,0.08205689083394116
2025.0,6.0,5.0,13.0,59.0,19.0,0.18999999999999995,0.07250287350627334,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216264_OY-GRO_05_06_25_01_14.csv,0.10282131210124784
2025.0,6.0,5.0,15.0,22.0,35.0,0.18999999999999995,0.05064833893908208,0.1015,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216266_OY-GRH_05_06_25_24_15.csv,0.09393123507692701
2025.0,6.0,5.0,15.0,9.0,22.0,0.1100000000000001,0.03753785967647745,0.07449999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216267_OY-GRM_05_06_25_11_15.csv,0.05674504383644448
2025.0,6.0,5.0,16.0,28.0,54.0,0.15999999999999992,0.04371935628324301,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216270_OY-GRJ_05_06_25_29_16.csv,0.07518865162598229
2025.0,6.0,5.0,16.0,23.0,1.0,0.17999999999999994,0.04709954720524155,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216272_OY-GRP_05_06_25_24_16.csv,0.08054958283019004
2025.0,6.0,5.0,19.0,13.0,10.0,0.1100000000000001,0.03551900899518456,0.08799999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216277_OY-GRP_05_06_25_15_19.csv,0.058893302273107274
2025.0,6.0,5.0,21.0,53.0,13.0,0.3600000000000001,0.05273158593327876,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216305_OY-GRJ_05_06_25_55_21.csv,0.10110500592068737
2025.0,6.0,6.0,11.0,32.0,46.0,0.12,0.03351132419880665,0.07399999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216313_OY-GRP_06_06_25_33_11.csv,0.05852349955359816
2025.0,6.0,6.0,12.0,5.0,16.0,0.1200000000000001,0.03657890825223768,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216315_OY-GRM_06_06_25_07_12.csv,0.05625571866355408
2025.0,6.0,6.0,16.0,11.0,7.0,0.19999999999999996,0.0665120531257995,0.1359999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216329_OY-GRP_06_06_25_12_16.csv,0.07941190087134296
2025.0,6.0,6.0,15.0,34.0,37.0,0.19999999999999996,0.06860555873306211,0.13099999999999984,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216332_OY-GRJ_06_06_25_35_15.csv,0.07221495689952326
2025.0,6.0,6.0,19.0,8.0,17.0,0.16999999999999993,0.07547731710140075,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216339_OY-GRO_06_06_25_10_19.csv,0.08412952976082642
2025.0,6.0,6.0,20.0,18.0,14.0,0.21999999999999997,0.06450703081675199,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216350_OY-GRM_06_06_25_20_20.csv,0.05675431817561509
2025.0,6.0,6.0,20.0,34.0,32.0,0.1399999999999999,0.056597997608867176,0.12050000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216358_OY-GRJ_06_06_25_35_20.csv,0.06415441897238423
2025.0,6.0,6.0,22.0,42.0,7.0,0.16999999999999993,0.036821642186808216,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216359_OY-GRP_06_06_25_44_22.csv,0.07017834423809101
2025.0,6.0,7.0,12.0,51.0,39.0,0.20999999999999996,0.06507571347936564,0.10449999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216367_OY-GRO_07_06_25_52_12.csv,0.09401664977429586
2025.0,6.0,7.0,14.0,9.0,28.0,0.17999999999999994,0.035393199508218696,0.06449999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216370_OY-GRM_07_06_25_11_14.csv,0.06773108592072033
2025.0,6.0,7.0,14.0,35.0,17.0,0.24,0.05713447143438852,0.13299999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216372_OY-GRH_07_06_25_37_14.csv,0.05634713834792324
2025.0,6.0,7.0,16.0,7.0,7.0,0.16999999999999993,0.05872274393910515,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216374_OY-GRO_07_06_25_09_16.csv,0.07007139216541948
2025.0,6.0,7.0,17.0,44.0,6.0,0.25,0.044337478117411774,0.07000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216380_OY-GRM_07_06_25_46_17.csv,0.09141252649391113
2025.0,6.0,2.0,12.0,7.0,5.0,0.3600000000000001,0.09625897087380592,0.2034999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216385_OY-GRR_02_06_25_57_11.csv,0.07388385161462396
2025.0,6.0,2.0,16.0,52.0,26.0,0.14,0.05222683483059994,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216387_OY-GRR_02_06_25_46_16.csv,0.06453681120105022
2025.0,6.0,2.0,21.0,39.0,30.0,0.39,0.10416754385595571,0.21699999999999986,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216390_OY-GRR_02_06_25_33_21.csv,0.13327242198421418
2025.0,6.0,3.0,14.0,37.0,9.0,0.47,0.1017564196109456,0.2229999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216392_OY-GRR_03_06_25_12_14.csv,0.09646530752325189
2025.0,6.0,3.0,19.0,34.0,42.0,0.3600000000000001,0.10028459502834922,0.2214999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216394_OY-GRR_03_06_25_23_19.csv,0.06767569726275459
2025.0,6.0,3.0,22.0,5.0,30.0,0.35,0.09110923584984598,0.17449999999999982,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216396_OY-GRR_03_06_25_59_21.csv,0.05108815909777925
2025.0,6.0,4.0,20.0,36.0,41.0,0.32000000000000006,0.08524474568362948,0.17750000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216399_OY-GRR_04_06_25_30_20.csv,0.060390883612755776
2025.0,6.0,5.0,14.0,27.0,2.0,0.3899999999999999,0.10839942242746821,0.21599999999999991,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216402_OY-GRR_05_06_25_14_14.csv,0.06677075208003383
2025.0,6.0,5.0,18.0,35.0,27.0,0.53,0.10072847866961132,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216404_OY-GRR_05_06_25_29_18.csv,0.06822422923379538
2025.0,6.0,6.0,12.0,22.0,17.0,0.19999999999999996,0.0517500741587739,0.11350000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216406_OY-GRR_06_06_25_14_12.csv,0.06509102937627552
2025.0,6.0,6.0,17.0,44.0,33.0,0.3899999999999999,0.0877227199222139,0.20399999999999974,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216409_OY-GRR_06_06_25_40_17.csv,0.057549978279752646
2025.0,6.0,7.0,19.0,34.0,30.0,0.20999999999999996,0.049154135454283654,0.12,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216412_OY-GRR_07_06_25_28_19.csv,0.06823163163486241
2025.0,6.0,8.0,10.0,48.0,35.0,0.1399999999999999,0.06645572688913758,0.10550000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216415_OY-GRO_08_06_25_50_10.csv,0.07763876465901413
2025.0,6.0,9.0,11.0,60.0,45.0,0.10000000000000009,0.03813509819425822,0.06000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216424_OY-GRH_09_06_25_02_12.csv,0.043512450325548624
2025.0,6.0,9.0,12.0,14.0,28.0,0.18999999999999995,0.053312675596994256,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216426_OY-GRM_09_06_25_16_12.csv,0.07776283703369762
2025.0,6.0,9.0,13.0,51.0,39.0,0.19999999999999996,0.05538697080932548,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216437_OY-GRP_09_06_25_52_13.csv,0.05609058607425891
2025.0,6.0,9.0,16.0,14.0,36.0,0.20999999999999996,0.06296929076103186,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216445_OY-GRJ_09_06_25_16_16.csv,0.053903205429320804
2025.0,6.0,9.0,20.0,4.0,4.0,0.24,0.09283964670333467,0.20399999999999988,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216478_OY-GRH_09_06_25_06_20.csv,0.10480139948174992
2025.0,6.0,9.0,16.0,38.0,29.0,0.3899999999999999,0.08234161671944289,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216484_OY-GRO_09_06_25_40_16.csv,0.16145819892467525
2025.0,6.0,10.0,0.0,18.0,19.0,0.15999999999999992,0.07112579352578713,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216486_OY-GRO_10_06_25_20_00.csv,0.07979139469057218
2025.0,6.0,10.0,14.0,22.0,12.0,0.21999999999999997,0.06097130472607588,0.12100000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216509_OY-GRH_10_06_25_24_14.csv,0.06359048670988458
2025.0,6.0,10.0,14.0,26.0,26.0,0.1499999999999999,0.04667261866805136,0.09000000000000008,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216511_OY-GRM_10_06_25_28_14.csv,0.06985699678629195
2025.0,6.0,10.0,19.0,1.0,59.0,0.22999999999999998,0.0743536249181003,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216521_OY-GRO_10_06_25_03_19.csv,0.0795945608546656
2025.0,6.0,10.0,17.0,42.0,33.0,0.25,0.07667484762335376,0.16000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216532_OY-GRH_10_06_25_43_17.csv,0.07092791573681856
2025.0,6.0,10.0,21.0,8.0,47.0,0.33000000000000007,0.06485839629722535,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216535_OY-GRJ_10_06_25_09_21.csv,0.11169812258151565
2025.0,6.0,10.0,20.0,25.0,9.0,0.1499999999999999,0.04421671754253387,0.08699999999999988,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216537_OY-GRP_10_06_25_27_20.csv,0.06514407110397692
2025.0,6.0,10.0,22.0,14.0,41.0,0.21999999999999997,0.07036206131240863,0.14,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216538_OY-GRH_10_06_25_15_22.csv,0.08586811592979858
2025.0,6.0,11.0,12.0,20.0,34.0,0.18999999999999995,0.047615887341020215,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216542_OY-GRJ_11_06_25_21_12.csv,0.0652686754883229
2025.0,6.0,11.0,14.0,18.0,5.0,0.16999999999999993,0.03654993072356551,0.061999999999999944,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216546_OY-GRP_11_06_25_20_14.csv,0.061882241109270465
2025.0,6.0,11.0,16.0,44.0,31.0,0.21999999999999997,0.06599750073368527,0.12799999999999961,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216554_OY-GRH_11_06_25_46_16.csv,0.07662524761087938
2025.0,6.0,11.0,18.0,43.0,44.0,0.3700000000000001,0.06144447679664594,0.12149999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216574_OY-GRH_11_06_25_44_18.csv,0.11961047891663451
2025.0,6.0,11.0,21.0,7.0,55.0,0.20999999999999996,0.07963733586175456,0.14349999999999985,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216586_OY-GRO_11_06_25_08_21.csv,0.10667708282475671
2025.0,6.0,11.0,21.0,49.0,49.0,0.20999999999999996,0.040751144004861004,0.07000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216587_OY-GRP_11_06_25_50_21.csv,0.0737244472183214
2025.0,6.0,12.0,11.0,31.0,12.0,0.21999999999999997,0.06876795953105282,0.12849999999999986,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216594_OY-GRJ_12_06_25_33_11.csv,0.05887840577551903
2025.0,6.0,12.0,13.0,59.0,18.0,0.28,0.08780432791155572,0.1779999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216603_OY-GRO_12_06_25_01_14.csv,0.10287532908007312
2025.0,6.0,12.0,14.0,15.0,55.0,0.24,0.07829431652425355,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216604_OY-GRJ_12_06_25_16_14.csv,0.10406728592598156
2025.0,6.0,12.0,14.0,43.0,7.0,0.25,0.06082315777513639,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216606_OY-GRM_12_06_25_46_14.csv,0.09768754855587862
2025.0,6.0,12.0,19.0,11.0,5.0,0.22999999999999998,0.06958255732196521,0.11699999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216637_OY-GRO_12_06_25_13_19.csv,0.08990735972840788
2025.0,6.0,12.0,14.0,50.0,58.0,0.21999999999999997,0.0600946223581082,0.11899999999999977,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216639_OY-GRH_12_06_25_52_14.csv,0.061806148561449795
2025.0,6.0,12.0,18.0,12.0,49.0,0.1499999999999999,0.0515894164524882,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216640_OY-GRJ_12_06_25_13_18.csv,0.0688748865697796
2025.0,6.0,13.0,12.0,23.0,51.0,0.22999999999999998,0.056746358946908174,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216657_OY-GRM_13_06_25_25_12.csv,0.06724747000610674
2025.0,6.0,13.0,12.0,58.0,14.0,0.25,0.08334751652351917,0.14,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216659_OY-GRO_13_06_25_00_13.csv,0.10517181709522332
2025.0,6.0,13.0,13.0,39.0,1.0,0.31000000000000005,0.0977182427279168,0.19499999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216672_OY-GRP_13_06_25_41_13.csv,0.08894810119323714
2025.0,6.0,13.0,16.0,51.0,58.0,0.3600000000000001,0.07859307061248672,0.15,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216676_OY-GRJ_13_06_25_53_16.csv,0.14838344604039744
2025.0,6.0,14.0,9.0,57.0,54.0,0.28,0.0721052471507218,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216699_OY-GRO_14_06_25_58_09.csv,0.12071755163491049
2025.0,6.0,14.0,14.0,44.0,37.0,0.18999999999999995,0.04045890602726523,0.07000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216722_OY-GRM_14_06_25_45_14.csv,0.08185352771872449
2025.0,6.0,14.0,15.0,2.0,48.0,0.15999999999999992,0.04262237284181476,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216723_OY-GRJ_14_06_25_03_15.csv,0.06123724356957948
2025.0,6.0,14.0,13.0,43.0,50.0,0.16999999999999993,0.06321513937462965,0.10000000000000009,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216725_OY-GRO_14_06_25_45_13.csv,0.07834219807996201
2025.0,6.0,14.0,14.0,53.0,48.0,0.1200000000000001,0.026967994498529706,0.050000000000000044,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216727_OY-GRP_14_06_25_55_14.csv,0.04582575694955844
2025.0,6.0,14.0,18.0,1.0,57.0,0.1399999999999999,0.06297687636364432,0.10300000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216733_OY-GRO_14_06_25_02_18.csv,0.08843076387773659
2025.0,6.0,14.0,20.0,53.0,40.0,0.19999999999999996,0.07209062923521627,0.12899999999999967,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216744_OY-GRO_14_06_25_54_20.csv,0.09246621004453466
