year,month,day,hour,minute,second,max_vert_acc,source_file
2025.0,5.0,13.0,14.0,27.0,45.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215429_OY-GRR_13_05_25_22_14.csv
2025.0,5.0,13.0,19.0,1.0,28.0,0.42999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215432_OY-GRR_13_05_25_59_18.csv
2025.0,5.0,14.0,17.0,29.0,2.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215436_OY-GRR_14_05_25_23_17.csv
2025.0,5.0,15.0,11.0,12.0,42.0,0.30000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215438_OY-GRR_15_05_25_04_11.csv
2025.0,5.0,15.0,14.0,34.0,23.0,0.3899999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215440_OY-GRR_15_05_25_32_14.csv
2025.0,5.0,15.0,17.0,43.0,41.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215442_OY-GRR_15_05_25_36_17.csv
2025.0,5.0,15.0,19.0,57.0,15.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215444_OY-GRR_15_05_25_49_19.csv
2025.0,5.0,16.0,15.0,35.0,22.0,0.3500000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215446_OY-GRR_16_05_25_31_15.csv
2025.0,5.0,17.0,13.0,30.0,32.0,0.1399999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215449_OY-GRR_17_05_25_21_13.csv
2025.0,5.0,17.0,17.0,47.0,16.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215452_OY-GRO_17_05_25_49_17.csv
2025.0,5.0,17.0,18.0,43.0,43.0,0.14,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215453_OY-GRP_17_05_25_44_18.csv
2025.0,4.0,17.0,17.0,36.0,26.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215463_OY-GRH_17_04_25_39_17.csv
2025.0,5.0,19.0,10.0,11.0,12.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215464_OY-GRP_19_05_25_13_10.csv
2025.0,5.0,19.0,15.0,19.0,49.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215466_OY-GRP_19_05_25_20_15.csv
2025.0,5.0,19.0,21.0,23.0,4.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215483_OY-GRP_19_05_25_24_21.csv
2025.0,5.0,20.0,13.0,35.0,7.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215493_OY-GRP_20_05_25_38_13.csv
2025.0,5.0,20.0,19.0,29.0,19.0,0.31999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215508_OY-GRP_20_05_25_31_19.csv
2025.0,5.0,21.0,13.0,1.0,38.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215531_OY-GRP_21_05_25_03_13.csv
2025.0,5.0,21.0,11.0,56.0,12.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215536_OY-GRO_21_05_25_57_11.csv
2025.0,5.0,21.0,21.0,26.0,33.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215548_OY-GRP_21_05_25_28_21.csv
2025.0,5.0,22.0,11.0,30.0,55.0,0.13,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215581_OY-GRP_22_05_25_31_11.csv
2025.0,5.0,22.0,19.0,8.0,26.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215591_OY-GRO_22_05_25_09_19.csv
2025.0,5.0,22.0,21.0,55.0,2.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215602_OY-GRP_22_05_25_57_21.csv
2025.0,5.0,23.0,11.0,26.0,0.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215607_OY-GRH_23_05_25_28_11.csv
2025.0,5.0,23.0,14.0,15.0,41.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215610_OY-GRO_23_05_25_17_14.csv
2025.0,5.0,23.0,15.0,28.0,34.0,0.17000000000000004,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215618_OY-GRP_23_05_25_31_15.csv
2025.0,5.0,23.0,21.0,31.0,52.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215641_OY-GRP_23_05_25_33_21.csv
2025.0,5.0,23.0,21.0,35.0,13.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215643_OY-GRH_23_05_25_38_21.csv
2025.0,5.0,24.0,14.0,25.0,21.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215657_OY-GRO_24_05_25_28_14.csv
2025.0,5.0,24.0,14.0,12.0,53.0,0.3799999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215658_OY-GRJ_24_05_25_14_14.csv
2025.0,5.0,24.0,14.0,0.0,32.0,0.14,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215660_OY-GRH_24_05_25_02_14.csv
2025.0,5.0,24.0,18.0,25.0,22.0,0.3600000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215665_OY-GRO_24_05_25_28_18.csv
2025.0,5.0,24.0,19.0,25.0,48.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215687_OY-GRH_24_05_25_26_19.csv
2025.0,5.0,17.0,19.0,27.0,9.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215693_OY-GRR_17_05_25_20_19.csv
2025.0,5.0,19.0,11.0,42.0,45.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215695_OY-GRR_19_05_25_31_11.csv
2025.0,5.0,19.0,16.0,12.0,34.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215697_OY-GRR_19_05_25_05_16.csv
2025.0,5.0,19.0,21.0,48.0,7.0,0.32000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215701_OY-GRR_19_05_25_39_21.csv
2025.0,5.0,20.0,11.0,29.0,27.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215703_OY-GRR_20_05_25_22_11.csv
2025.0,5.0,20.0,15.0,5.0,57.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215705_OY-GRR_20_05_25_04_15.csv
2025.0,5.0,20.0,17.0,10.0,15.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215706_OY-GRR_20_05_25_56_16.csv
2025.0,5.0,21.0,19.0,23.0,10.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215710_OY-GRR_21_05_25_17_19.csv
2025.0,5.0,22.0,13.0,47.0,17.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215712_OY-GRR_22_05_25_31_13.csv
2025.0,5.0,23.0,18.0,8.0,34.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215715_OY-GRR_23_05_25_02_18.csv
2025.0,5.0,24.0,11.0,1.0,45.0,0.36,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215717_OY-GRR_24_05_25_58_10.csv
2025.0,5.0,24.0,13.0,45.0,37.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215719_OY-GRR_24_05_25_41_13.csv
2025.0,5.0,24.0,17.0,32.0,5.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215721_OY-GRR_24_05_25_28_17.csv
2025.0,5.0,26.0,11.0,45.0,26.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215725_OY-GRJ_26_05_25_47_11.csv
2025.0,5.0,26.0,12.0,5.0,49.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215727_OY-GRH_26_05_25_06_12.csv
2025.0,5.0,26.0,15.0,7.0,7.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215735_OY-GRP_26_05_25_08_15.csv
2025.0,5.0,26.0,19.0,58.0,14.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215766_OY-GRH_26_05_25_00_20.csv
2025.0,5.0,26.0,21.0,9.0,57.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215769_OY-GRP_26_05_25_11_21.csv
2025.0,5.0,27.0,10.0,59.0,19.0,0.27,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215774_OY-GRH_27_05_25_01_11.csv
2025.0,5.0,27.0,14.0,7.0,1.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215781_OY-GRH_27_05_25_08_14.csv
2025.0,5.0,27.0,14.0,16.0,16.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215789_OY-GRJ_27_05_25_18_14.csv
2025.0,5.0,27.0,17.0,12.0,18.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215793_OY-GRH_27_05_25_14_17.csv
2025.0,5.0,27.0,19.0,0.0,13.0,0.12,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215804_OY-GRP_27_05_25_02_19.csv
2025.0,5.0,28.0,11.0,18.0,54.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215809_OY-GRJ_28_05_25_19_11.csv
2025.0,5.0,28.0,12.0,46.0,34.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215812_OY-GRH_28_05_25_48_12.csv
2025.0,5.0,28.0,15.0,24.0,51.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215817_OY-GRM_28_05_25_26_15.csv
2025.0,5.0,28.0,20.0,8.0,34.0,0.08000000000000007,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215865_OY-GRP_28_05_25_10_20.csv
2025.0,5.0,28.0,20.0,49.0,22.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215867_OY-GRM_28_05_25_51_20.csv
2025.0,5.0,28.0,22.0,18.0,41.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215868_OY-GRH_28_05_25_19_22.csv
2025.0,5.0,29.0,14.0,17.0,13.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215886_OY-GRO_29_05_25_19_14.csv
2025.0,5.0,29.0,14.0,25.0,48.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215888_OY-GRH_29_05_25_26_14.csv
2025.0,5.0,29.0,14.0,43.0,15.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215890_OY-GRM_29_05_25_45_14.csv
2025.0,5.0,29.0,17.0,54.0,35.0,0.26,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215897_OY-GRH_29_05_25_56_17.csv
2025.0,5.0,29.0,19.0,1.0,38.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215899_OY-GRP_29_05_25_02_19.csv
2025.0,5.0,29.0,22.0,59.0,20.0,0.1200000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215926_OY-GRM_29_05_25_01_23.csv
2025.0,5.0,29.0,14.0,29.0,25.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215928_OY-GRJ_29_05_25_31_14.csv
2025.0,5.0,30.0,13.0,17.0,37.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215936_OY-GRO_30_05_25_18_13.csv
2025.0,5.0,30.0,15.0,53.0,28.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215943_OY-GRH_30_05_25_56_15.csv
2025.0,5.0,30.0,12.0,52.0,5.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215944_OY-GRJ_30_05_25_54_12.csv
2025.0,5.0,30.0,18.0,40.0,12.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215974_OY-GRO_30_05_25_43_18.csv
2025.0,5.0,30.0,19.0,39.0,6.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 215978_OY-GRM_30_05_25_45_19.csv
2025.0,5.0,30.0,19.0,47.0,2.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216002_OY-GRP_30_05_25_49_19.csv
2025.0,5.0,30.0,22.0,5.0,44.0,0.1499999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216004_OY-GRH_30_05_25_06_22.csv
2025.0,5.0,31.0,14.0,25.0,43.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216010_OY-GRJ_31_05_25_26_14.csv
2025.0,5.0,31.0,15.0,4.0,40.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216026_OY-GRP_31_05_25_05_15.csv
2025.0,5.0,31.0,18.0,18.0,40.0,0.21999999999999997,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216028_OY-GRO_31_05_25_20_18.csv
2025.0,5.0,31.0,18.0,12.0,21.0,0.14,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216030_OY-GRP_31_05_25_14_18.csv
2025.0,5.0,31.0,19.0,38.0,40.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216032_OY-GRH_31_05_25_40_19.csv
2025.0,6.0,1.0,11.0,21.0,52.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216036_OY-GRH_01_06_25_22_11.csv
2025.0,6.0,1.0,11.0,46.0,39.0,0.3899999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216038_OY-GRO_01_06_25_47_11.csv
2025.0,5.0,17.0,19.0,27.0,9.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216042_OY-GRR_17_05_25_20_19.csv
2025.0,5.0,19.0,11.0,42.0,45.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216044_OY-GRR_19_05_25_31_11.csv
2025.0,5.0,19.0,16.0,12.0,34.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216046_OY-GRR_19_05_25_05_16.csv
2025.0,5.0,19.0,21.0,48.0,7.0,0.32000000000000006,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216050_OY-GRR_19_05_25_39_21.csv
2025.0,5.0,20.0,11.0,29.0,27.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216052_OY-GRR_20_05_25_22_11.csv
2025.0,5.0,20.0,15.0,5.0,57.0,0.20999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216054_OY-GRR_20_05_25_04_15.csv
2025.0,5.0,21.0,19.0,23.0,10.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216058_OY-GRR_21_05_25_17_19.csv
2025.0,5.0,22.0,13.0,47.0,17.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216060_OY-GRR_22_05_25_31_13.csv
2025.0,5.0,23.0,14.0,27.0,30.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216061_OY-GRR_23_05_25_50_12.csv
2025.0,5.0,23.0,18.0,8.0,34.0,0.25,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216063_OY-GRR_23_05_25_02_18.csv
2025.0,5.0,24.0,11.0,1.0,45.0,0.36,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216065_OY-GRR_24_05_25_58_10.csv
2025.0,5.0,24.0,13.0,45.0,37.0,0.3700000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216067_OY-GRR_24_05_25_41_13.csv
2025.0,5.0,24.0,17.0,32.0,5.0,0.31000000000000005,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216069_OY-GRR_24_05_25_28_17.csv
2025.0,5.0,26.0,12.0,39.0,7.0,0.1299999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216071_OY-GRR_26_05_25_19_12.csv
2025.0,5.0,26.0,17.0,14.0,3.0,0.28,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216073_OY-GRR_26_05_25_57_16.csv
2025.0,5.0,27.0,19.0,15.0,40.0,0.48,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216076_OY-GRR_27_05_25_13_19.csv
2025.0,5.0,28.0,11.0,50.0,44.0,0.3999999999999999,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216079_OY-GRR_28_05_25_43_11.csv
2025.0,5.0,28.0,16.0,7.0,50.0,0.43999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216082_OY-GRR_28_05_25_00_16.csv
2025.0,5.0,28.0,21.0,50.0,40.0,0.5,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216084_OY-GRR_28_05_25_26_21.csv
2025.0,5.0,30.0,12.0,45.0,5.0,0.41000000000000003,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216086_OY-GRR_30_05_25_19_12.csv
2025.0,5.0,30.0,16.0,55.0,25.0,0.16999999999999993,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216088_OY-GRR_30_05_25_50_16.csv
2025.0,6.0,1.0,13.0,11.0,30.0,0.22999999999999998,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216089_OY-GRP_01_06_25_13_13.csv
2025.0,6.0,1.0,17.0,13.0,19.0,0.1100000000000001,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216096_OY-GRP_01_06_25_15_17.csv
2025.0,6.0,1.0,17.0,57.0,8.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216097_OY-GRO_01_06_25_58_17.csv
2025.0,6.0,2.0,11.0,56.0,11.0,0.15999999999999992,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216104_OY-GRM_02_06_25_58_11.csv
2025.0,6.0,2.0,12.0,48.0,56.0,0.18999999999999995,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216105_OY-GRJ_02_06_25_49_12.csv
2025.0,6.0,2.0,12.0,50.0,19.0,0.24,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216106_OY-GRH_02_06_25_52_12.csv
2025.0,6.0,2.0,12.0,0.0,33.0,0.19999999999999996,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216116_OY-GRO_02_06_25_02_12.csv
2025.0,6.0,2.0,15.0,22.0,37.0,0.17999999999999994,/Users/rasmus/Desktop/Fysik/AppliedML2026/Final_project_data/data/ML_data/NBI/FDM data/Arrivals/Nuuk Arrival_ 216120_OY-GRP_02_06_25_23_15.csv
